C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
57,70175,28276872,43418512,62540450,33083515,26511796,60686521,669468,705601,1375075,17173,24863,48330,27908,49285,<not counted>,<not counted>,<not counted>,<not counted>,,
58,68965,21295475,42358014,61596191,30732345,24206944,60674161,622641,699792,1322446,17695,25000,46643,31590,97043,<not counted>,<not counted>,<not counted>,<not counted>,,
59,67796,32604508,42627757,61949462,30658200,22493690,60707327,631829,707039,1338878,17571,25306,46890,30537,137501,<not counted>,<not counted>,<not counted>,<not counted>,,
60,66666,19892804,43764870,61700567,36477017,26484255,60650580,653515,699300,1352846,17467,27480,59051,10946,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
61,65573,10911798,42536977,62012466,29688133,21015411,60665072,627846,702402,1330266,17004,27199,46532,31092,127100,<not counted>,<not counted>,<not counted>,<not counted>,,
62,64516,20756190,43355483,61727537,35357317,26529006,60695633,630934,701210,1332155,17067,26736,55035,20494,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
63,63492,23793280,42293397,61380536,33060336,26495904,60662547,627660,704707,1332384,17282,25300,50041,27911,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
64,62500,32497768,42059625,61378076,31655841,26385292,60693621,646743,700428,1347194,17556,25170,48915,31510,91218,<not counted>,<not counted>,<not counted>,<not counted>,,
65,61538,13415588,42565913,61979222,30450699,22946189,60668575,659401,705867,1365284,17152,25894,46631,32062,132284,<not counted>,<not counted>,<not counted>,<not counted>,,
66,60606,20743202,43402865,61780536,35108947,26533442,60700080,637384,702796,1340198,16925,27795,55642,22567,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
67,59701,21123135,42842683,60917447,35023793,26499650,60666086,616439,699961,1316418,17672,26411,54811,22352,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
68,58823,34889751,42607933,61337127,30732981,24314108,60704077,631825,702779,1334616,17353,25570,48047,31973,104825,<not counted>,<not counted>,<not counted>,<not counted>,,
69,57971,7585384,42473977,62030969,30329508,21963850,60682625,646009,701136,1347159,17434,28177,46560,31610,135295,<not counted>,<not counted>,<not counted>,<not counted>,,
70,57142,21978078,43818516,62094738,34275730,26489757,60655960,627633,703047,1330698,17061,27558,53879,24979,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
71,56338,26643330,43197387,61893729,32572661,26518110,60684755,654000,699151,1353168,16954,27365,51166,28630,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
72,55555,31859300,42976851,61869948,31810980,26398345,60667919,643326,698440,1341783,17524,26456,49891,30195,104259,<not counted>,<not counted>,<not counted>,<not counted>,,
73,54794,20616031,43859162,61866368,35601157,26449662,60616063,648596,696265,1344880,17357,28746,58179,18895,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
74,54054,22645340,43557311,61886742,33916084,26454995,60621619,655219,698569,1353817,16912,27728,53726,26332,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
75,53333,21027305,44551594,62492054,34563568,26455446,60621927,648316,698214,1346549,17301,28401,56095,24708,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
76,52631,33942772,43101068,62331876,31829122,25477426,60646443,655721,705490,1361235,17461,26661,50126,29671,86795,<not counted>,<not counted>,<not counted>,<not counted>,,
77,51948,28895873,42476258,62027028,31614111,26154624,60751625,649898,705945,1355860,17409,27130,50995,31146,88156,<not counted>,<not counted>,<not counted>,<not counted>,,
78,51282,23950070,44356276,63058165,32743681,26530947,60697575,671102,707967,1379084,16684,28396,52699,29431,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
79,50632,22731151,42921459,61474313,33997631,26456486,60622642,628003,705382,1333396,17316,27240,53671,25085,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
