C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
1,4000000,3692392189,276104725,3975464883,6218832536,186308369,6443426979,47638,4515685,7774713,126232,92064,286746,227461,367231,470173,226,3704974,3711443,,
2,2000000,1916578622,109356441,2025664418,3196902477,69854594,3269659485,943519,2264217,5650770,99255,161023,279399,11485,155418,147643,347,1874077,1879719,,
3,1333333,1349486997,73198028,1424261778,2256964994,44848054,2343922195,3201724,1817681,5017683,65140,123870,177931,1085,12213,13830,156,1266377,1268596,,
4,1000000,991711618,82985356,1076300446,1757608506,70584041,1825819749,2784856,1792290,2663091,16956,28692,36638,745,12138,19501,53,1088046,1071154,,
5,800000,815612300,61457626,873873573,1372638379,35311347,1478230116,2457448,1417270,3876358,46125,94288,135055,1443,12536,14145,661,997195,1003322,,
6,666666,686546398,68524509,755043808,1223685228,60541304,1195755262,39246,1246648,1283836,10476,21647,30970,25078,7305,78199,265,821328,850205,,
7,571428,608632064,52097458,658929478,984084911,33088917,1069312032,1613753,1079912,3087847,36900,72523,106601,168,6967,7217,5,893248,893305,,
8,500000,549783983,52760478,602093195,982761917,49252591,1032091957,2105115,1177448,3281590,39794,78863,106524,286,7407,7721,10,936236,936013,,
9,444444,496023145,52987763,539659353,904086174,44991755,953420648,2026552,1104180,2705280,23453,76993,27019,656,10514,11584,60,775130,718473,,
10,400000,447455225,52758203,499087622,846041458,48511978,817162901,219044,1052598,1086551,9408,19300,21156,7645,6266,32254,188,556726,590144,,
11,363636,400349436,57559458,459294566,689315601,45639884,689650517,38674,967622,1002740,10126,16462,33085,26881,24500,54766,239,672480,691326,,
12,333333,387805134,51224472,437541888,616553114,32067058,645557373,37927,1047178,1310083,20641,20761,85346,17268,29243,48000,0,849967,850814,,
