C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
1,4000000,1002476153,187772153,1193573275,2477613364,118091383,2615532502,6490240,3840418,11549517,190442,232562,424101,8311,28543,39445,296,3328773,3313764,,
2,2000000,541330742,94873610,635318687,1322465722,56781630,1399670849,3697422,2107789,5604831,112130,119280,225246,473,14962,18186,63,1693993,1685820,,
3,1333333,349338049,90087181,443515173,897076657,45526847,965912038,378405,1424810,2132106,41726,21551,69693,21212,36028,61628,198,1181386,1193112,,
4,1000000,298232334,69948274,369309713,732156947,39997269,800518937,2369114,1323052,3649867,51435,70796,116642,315,10969,11361,6,1336591,1336676,,
5,800000,258207401,44779474,309972473,655966100,44052228,687312810,2070064,1066252,3037150,43812,67979,103281,561,10701,11613,43,956768,905972,,
6,666666,250804594,36556980,283843856,572239130,44724447,615645170,2221953,1137996,3050076,31093,74906,71250,457,11075,12474,62,790625,658922,,
7,571428,219992281,40308990,253206704,515123140,39402079,562329957,1898909,1132505,2172565,22099,45353,40133,1482,12903,16197,110,411860,343104,,
8,500000,210646864,37774352,241170233,485389081,44079998,496666206,740026,1436035,1321384,13526,17884,25307,2570,7514,22359,0,126075,126220,,
9,444444,191816165,35673543,221814353,447645310,45016289,441930024,50973,1173903,1212017,12622,16458,26402,7815,6361,27400,272,13206,13479,,
10,400000,183533656,37906275,213078092,415203027,49152645,408836251,43913,1241829,1278952,9098,16501,24043,9475,6142,43903,125,13052,13177,,
11,363636,161903906,45131755,201173571,368405492,50749409,368647417,44530,1158573,1191706,14212,15186,29593,12459,16807,42654,488,17530,18019,,
12,333333,171279460,39561638,199912493,369784945,51103813,350312541,43786,1194133,1235887,14557,17165,27996,10827,5470,41509,287,14354,14642,,
13,307692,149726003,46878325,192150980,332704564,53306145,340690334,40791,1162568,1204005,19156,14322,31419,13029,18899,42318,587,19966,20554,,
14,285714,141752077,49691426,185618761,310710313,58120323,320679618,40203,1181164,1217980,10722,14292,25305,13448,19460,43018,352,20427,20779,,
15,266666,127469480,54848251,182046116,288994612,46968303,314290608,36840,1130154,1164376,12360,14165,26625,14428,20424,45341,461,27788,28249,,
16,250000,91164394,72659009,176652704,241092305,36627728,295853765,38177,1160582,1204701,14763,11801,27503,14971,20833,48427,977,64253,65230,,
17,235294,78836345,69763261,171599625,239162540,35005430,286829903,37994,1115733,1143131,16388,13094,28105,13068,19009,42819,927,48563,49490,,
18,222222,94691050,63577531,169473767,231599912,36185890,277130618,35199,1129158,1258014,14771,12177,41538,14529,20719,48245,0,2234,2234,,
19,210526,75862185,59097824,163950294,228437549,34713146,271377187,35953,1093090,1231378,14939,11202,41703,13294,18891,44010,0,3861,3861,,
