C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
16,250000,1658977,1500778,3161025,2126109,1139524,3265633,24525,22194,46729,4225,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
17,235294,1582726,1366746,2950603,2126110,1131060,3257170,18889,15830,34726,4256,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
18,222222,1626688,1501692,3129423,2126119,1173505,3299624,22069,19681,41763,4600,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
19,210526,1600924,1378753,2980791,2126107,1148462,3274569,20092,16397,36502,4210,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
20,200000,1625985,1457688,3084732,2126091,1111743,3237834,22670,20204,42882,4338,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
21,190476,1564648,1352920,2918763,2126107,1154666,3280773,19468,14930,34404,4225,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
22,181818,1570695,1361670,2933461,2126110,1150629,3276739,18593,15376,33981,4176,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
23,173913,1566784,1320828,2888572,2126094,1129352,3255446,19227,14011,33243,4185,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
24,166666,1670750,1542649,3214558,2126109,1138729,3264838,23521,22213,45740,4382,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
25,160000,1585744,1376044,2962970,2126106,1125456,3251562,20618,17441,38068,4314,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
26,153846,1602954,1401847,3005383,2126109,1125544,3251653,21940,18065,40016,4248,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
27,148148,1569552,1340473,2911306,2126110,1162443,3288553,18989,13799,32791,4323,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
28,142857,1586567,1344726,2932397,2126109,1122917,3249026,19277,15822,35107,4243,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
29,137931,1559804,1350713,2911572,2126117,1143825,3269942,19031,15333,34366,4206,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
30,133333,1717546,1391212,2966781,2126096,1136145,3262241,19424,17052,36484,4466,8067,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
31,129032,1584801,1376130,2961966,2126110,1161924,3288034,19206,15691,34902,4368,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
32,125000,1725608,1435058,3009533,2126094,1111935,3238029,20225,18203,38435,4510,10912,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
33,121212,632278,1396443,2978771,2126110,1166066,3292176,18661,15215,33884,4298,5705,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
34,117647,198925,1343823,2911982,2126107,1114037,3240144,18891,15784,34686,4256,6490,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
35,114285,1575575,1385044,2961744,2126119,1149191,3275310,20146,17283,37439,4287,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
36,111111,1664919,1530958,3196928,2126110,1117895,3244005,22708,22787,45507,4329,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
37,108108,1764718,1336855,2899748,2126096,1124691,3250787,18992,15962,34958,4457,8247,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
38,105263,1574760,1339881,2915749,2126109,1101486,3227595,19027,16296,35328,4349,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
39,102564,1568603,1392703,2962330,2126117,1148188,3274305,20105,16737,36851,4277,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
40,100000,1668510,1451127,3120334,2126103,1109734,3235837,24164,21266,45441,4413,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
41,97560,1627074,1405474,3033655,2126104,1127655,3253759,22352,18826,41191,4296,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
42,95238,858011,1386520,2970313,2126108,1113284,3239392,18826,17041,35873,4323,4791,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
43,93023,1555620,1353860,2910746,2126107,1148455,3274562,18847,16026,34877,4157,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
44,90909,1841184,1490142,3113758,2126096,1150203,3276299,22343,19847,42207,4329,11158,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
45,88888,1650282,1498332,3149665,2126108,1130537,3256645,23811,21790,45610,4293,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
46,86956,1625667,1443034,3069854,2126118,1140203,3266321,23503,19842,43358,4309,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
47,85106,369569,1343171,2904938,2126109,1135580,3261689,19376,15461,34839,4204,6617,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
48,83333,1552562,1342068,2895848,2126117,1130764,3256881,18814,15444,34265,4351,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
49,81632,1564165,1383242,2948478,2126108,1106950,3233058,21012,17262,38279,4248,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
50,80000,1568704,1350490,2920170,2126091,1123370,3249461,19128,15630,34773,4274,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
51,78431,1590721,1387021,2978877,2126106,1142175,3268281,20028,17056,37094,4129,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
52,76923,1565952,1349312,2916312,2126109,1099482,3225591,18627,15001,33636,4295,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
53,75471,1785967,1362482,2931804,2126106,1132564,3258670,18426,16854,35288,4469,8843,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
54,74074,1571252,1348463,2920790,2126091,1108115,3234206,20424,17149,37582,4294,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
55,72727,1563698,1351012,2915799,2126110,1144896,3271006,18906,14782,33696,4186,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
56,71428,1494424,1419144,2992832,2126112,1158062,3284174,18822,15646,34474,4488,6137,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
57,70175,1582304,1383217,2966623,2126092,1128540,3254632,20178,17163,37347,4181,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
58,68965,1722630,1385545,2950183,2126095,1142240,3268335,19053,15822,34881,4377,16932,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
59,67796,689469,1401904,2959237,2126111,1160030,3286141,19193,16397,35595,4186,4591,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
60,66666,1565034,1346425,2912420,2126118,1124649,3250767,19022,15043,34069,4248,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
61,65573,1561808,1333745,2896612,2126093,1143177,3269270,19120,14929,34059,4369,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
62,64516,1565837,1353735,2920711,2126109,1155978,3282087,18904,15315,34225,4333,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
63,63492,1557177,1400273,2958666,2126110,1153738,3279848,19141,16158,35303,4175,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
64,62500,1676046,1473699,3150836,2126118,1104547,3230665,23185,20740,43935,4162,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
65,61538,1570319,1379337,2950608,2126107,1144337,3270444,19156,16912,36075,4199,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
66,60606,1299485,1395455,2980257,2126118,1150690,3276808,19340,17134,36477,4400,5507,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
67,59701,605280,1339388,2899601,2126106,1094784,3220890,19113,15621,34741,4305,5441,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
68,58823,1551669,1337413,2890204,2126116,1125342,3251458,19582,15471,35058,4164,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
69,57971,1560510,1321826,2883196,2126091,1113092,3239183,18945,15570,34519,4231,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
70,57142,1614029,1421763,3036732,2126107,1111187,3237294,22906,19521,42443,4343,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
71,56338,1570395,1333527,2905038,2126115,1090042,3216157,19475,15912,35397,4321,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
72,55555,1568825,1385787,2955754,2126107,1146686,3272793,20382,17077,37475,4265,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
73,54794,1586278,1380972,2968527,2126118,1124529,3250647,20405,17885,38296,4207,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
74,54054,1566255,1309168,2876579,2126089,1102613,3228702,19125,15728,34859,4284,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
75,53333,1674475,1475754,3151141,2126106,1108288,3234394,24045,21874,45935,4425,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
76,52631,1617270,1417050,3004556,2126119,1143972,3270091,19103,16248,35353,4415,10149,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
77,51948,1567546,1357708,2926207,2126115,1106349,3232464,19830,17523,37362,4268,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
78,51282,1572946,1367486,2941586,2126094,1102934,3229028,19326,17663,36996,4286,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
79,50632,1572909,1336885,2910906,2126109,1121199,3247308,18841,14419,33274,4127,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
80,50000,1568199,1359964,2929323,2126105,1134609,3260714,20035,17472,37511,4387,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
81,49382,1596981,1391712,2979060,2126111,1149442,3275553,19163,16731,35899,4550,7162,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
82,48780,1562786,1324256,2888096,2126093,1104574,3230667,18634,15489,34127,4146,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
83,48192,1721509,1315871,2871016,2126104,1088583,3214687,18973,14937,33916,4413,10517,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
84,47619,1559419,1344021,2904553,2126117,1104805,3230922,18525,14243,32773,4154,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
85,47058,1565235,1360692,2936907,2126096,1163065,3289161,19218,15541,34760,4528,6737,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
86,46511,1621488,1408635,3031168,2126103,1095508,3221611,22790,19040,41839,4235,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
87,45977,1550251,1348836,2900233,2126107,1155958,3282065,19208,15908,35125,4256,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
88,45454,1300052,1409527,2984611,2126121,1134896,3261017,19754,17509,37269,4279,5363,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
89,44943,1556457,1327223,2884921,2126103,1116334,3242437,19191,15786,34981,4205,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
90,44444,1574469,1383329,2958874,2126095,1156783,3282878,19913,16932,36854,4436,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
91,43956,1578696,1371627,2951489,2126118,1151883,3278001,20154,16754,36919,4429,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
92,43478,1648468,1519249,3168754,2126106,1150909,3277015,23590,22670,46285,4303,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
93,43010,1655605,1523031,3155452,2126110,1149126,3275236,20839,19994,40846,4370,2599,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
94,42553,0,1417433,3035939,2126110,1160215,3286325,21599,18850,40455,4453,6917,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
95,42105,1730807,1395338,2969375,2126111,1151340,3277451,19710,16690,36409,4452,9762,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
96,41666,1572444,1381591,2955109,2126118,1150010,3276128,19404,16227,35639,4290,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
97,41237,1567791,1327205,2896166,2126118,1144210,3270328,19615,15483,35111,4307,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
98,40816,1754029,1411246,3016219,2126095,1129205,3255300,22469,18654,41133,4435,10951,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
99,40404,1576311,1362336,2939785,2126118,1115979,3242097,20548,16948,37508,4199,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
100,40000,1253185,1380271,2961365,2126105,1137532,3263637,19638,16633,36275,4405,5199,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
101,39603,1558049,1292573,2851706,2126091,1107935,3234026,18702,13869,32576,4435,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
102,39215,1560556,1322593,2884005,2126106,1106859,3232965,19056,16631,35700,4227,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
103,38834,1675486,1497058,3173759,2126110,1134136,3260246,24349,20900,45258,4365,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
104,38461,1562915,1370966,2934777,2126118,1129810,3255928,19326,16186,35517,4176,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
105,38095,1552837,1275212,2829217,2126103,1067864,3193967,19403,14987,34402,4221,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
106,37735,1553481,1336760,2891288,2126103,1105611,3231714,18652,16465,35120,4180,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
107,37383,1715034,1385187,2949733,2126096,1132606,3258702,19551,16361,35916,4279,13441,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
108,37037,1564962,1349209,2915127,2126117,1119559,3245676,19005,14880,33893,4188,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
109,36697,1570427,1339271,2910838,2126105,1119666,3245771,19370,15761,35137,4334,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
110,36363,1566921,1331928,2899905,2126107,1123828,3249935,19383,15694,35087,4246,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
111,36036,1028229,1375450,2950182,2126120,1170176,3296296,18828,15295,34128,4485,5096,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
112,35714,1557536,1332390,2890906,2126106,1106066,3232172,19235,15519,34764,4294,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
113,35398,1568981,1312931,2883011,2126106,1086260,3212366,19171,15722,34902,4326,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
114,35087,1563115,1351167,2915267,2126115,1106218,3232333,18980,15713,34699,4410,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
115,34782,763863,1610151,3289183,2126094,1153034,3279128,23749,22272,46032,4374,5577,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
116,34482,1562596,1334561,2898144,2126107,1087058,3213165,19280,16218,35505,4013,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
117,34188,1597964,1375432,2974277,2126095,1139592,3265687,19223,16020,35250,4209,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
118,33898,1642616,1449861,3093646,2126094,1120360,3246454,23937,21661,45605,4398,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
119,33613,1563020,1329961,2894123,2126106,1075642,3201748,19414,16641,36058,4168,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
120,33333,1563909,1392480,2957607,2126118,1106200,3232318,20004,18325,38341,4202,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
121,33057,1576699,1351421,2928912,2126105,1122775,3248880,20056,17371,37433,4202,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
122,32786,1581164,1360708,2942843,2126107,1120258,3246365,19670,16539,36214,4304,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
123,32520,994281,1355607,2930885,2126092,1119620,3245712,19146,15569,34722,4318,4984,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
124,32258,1645847,1468188,3114880,2126103,1081117,3207220,24251,22582,46850,4382,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
125,32000,1555521,1348832,2905365,2126108,1121079,3247187,19384,16489,35877,4231,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
126,31746,1555075,1356098,2912232,2126109,1138358,3264467,18981,15798,34785,4158,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
127,31496,1571093,1349176,2921373,2126106,1119859,3245965,19203,15590,34799,4355,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
128,31250,1571858,1366179,2939166,2126091,1107297,3233388,20659,17986,38653,4121,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
129,31007,1572652,1367570,2941195,2126109,1101343,3227452,19965,17016,36988,4294,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
130,30769,1550301,1344875,2896250,2126108,1127944,3254052,19020,16161,35187,4290,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
131,30534,1556942,1332462,2890550,2126117,1113439,3239556,19228,14582,33813,4287,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
132,30303,1560893,1368244,2930301,2126094,1150293,3276387,19660,15968,35632,4211,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
133,30075,1555637,1335773,2892509,2126115,1101241,3227356,19012,15818,34839,4231,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
134,29850,1559677,1314021,2874864,2126106,1124884,3250990,19951,15040,34998,4257,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
135,29629,1578605,1376793,2956496,2126109,1143924,3270033,21433,17164,38609,4333,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
136,29411,1599061,1353467,2953696,2126110,1111182,3237292,19044,16496,35545,4318,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
137,29197,1558550,1325755,2885276,2126102,1073418,3199520,19541,16078,35627,4281,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
138,28985,1805913,1563614,3209186,2126109,1156213,3282322,25280,23876,49171,4452,12731,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
139,28776,1668826,1498077,3167629,2126106,1109060,3235166,23834,20831,44682,4400,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
140,28571,1569395,1352669,2923038,2126115,1097941,3224056,20123,17838,37970,4340,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
141,28368,1565712,1334536,2901423,2126103,1123676,3249779,19750,16271,36026,4340,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
142,28169,1635574,1524003,3160549,2126106,1144242,3270348,24075,22984,47077,4297,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
143,27972,1744668,1392346,2980309,2126108,1143713,3269821,19450,16405,35867,4327,15712,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
144,27777,1577014,1421347,2999302,2126111,1172985,3299096,19445,17297,36749,4336,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
145,27586,1586749,1367885,2955725,2126107,1127494,3253601,19118,15719,34844,4356,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
146,27397,1571233,1338568,2911046,2126118,1101771,3227889,19330,15572,34908,4191,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
147,27210,1586831,1330775,2918393,2126105,1109052,3235157,19730,15608,35347,4229,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
148,27027,1583527,1321749,2906402,2126094,1090712,3216806,19242,15354,34603,4225,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
149,26845,1566319,1374740,2942239,2126118,1138227,3264345,19005,16461,35473,4243,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
150,26666,1579306,1350198,2930521,2126110,1149418,3275528,18900,14190,33094,4198,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
151,26490,1595550,1398337,2995088,2126106,1126406,3252512,21578,19625,41212,4308,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
