C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
1,4000000,50473569,48926039,98768680,85633692,27020997,128677898,737832,709238,1447092,13331,22530,37530,19264,28717,<not counted>,<not counted>,<not counted>,<not counted>,,
2,2000000,51263530,49042216,98803104,85846677,29124883,127957073,767945,706952,1447455,13166,22621,36461,17232,25261,200192,<not counted>,<not counted>,<not counted>,,
3,1333333,13812041,47968583,98597283,85835753,33109165,125856018,730374,706116,1508555,13204,25109,33843,15098,22503,90972,<not counted>,<not counted>,<not counted>,,
4,1000000,57197783,49138873,99396868,86247861,32355902,125655284,744058,703298,1456484,13437,22232,34320,15526,21731,94191,<not counted>,<not counted>,<not counted>,,
5,800000,51576069,49431138,99750332,86801276,28467808,128422773,760897,702461,1443900,13142,22801,37173,18029,27743,213857,<not counted>,<not counted>,<not counted>,,
6,666666,51182872,49534879,99604493,86034787,28603520,127892991,766315,712219,1457272,13071,22689,36884,17872,27030,208778,<not counted>,<not counted>,<not counted>,,
7,571428,57242818,49041367,99200600,85721828,32315211,125473461,751159,710814,1454358,13460,22711,34945,15361,22451,96647,<not counted>,<not counted>,<not counted>,,
8,500000,50658789,49609019,99417076,85824039,27752718,128670927,750963,714185,1461386,13100,23786,38545,18759,29042,167451,<not counted>,<not counted>,<not counted>,,
9,444444,54186703,51898765,104292813,89748830,29935001,128079643,815838,711746,1535343,13114,23485,36981,17789,30561,144025,<not counted>,<not counted>,<not counted>,,
10,400000,51249104,49112549,99222595,85923006,28851140,127831212,780775,707295,1462011,13872,23643,38681,18955,27953,214755,<not counted>,<not counted>,<not counted>,,
11,363636,49305144,49038375,99304864,85887104,32783375,125236914,739195,704003,1449751,13429,23029,34489,15048,21666,90102,<not counted>,<not counted>,<not counted>,,
12,333333,51572578,49120748,99288675,86460139,28495090,128109324,768042,703958,1452550,13186,23114,37570,18146,29150,227120,<not counted>,<not counted>,<not counted>,,
13,307692,52002773,49491953,99572389,86221331,30642219,126594559,775705,708067,1444805,13225,22756,36184,16225,24327,127216,<not counted>,<not counted>,<not counted>,,
14,285714,51607296,49313618,99338876,86349186,28487100,128756763,761037,706852,1449533,13190,23231,37283,17965,30074,207671,<not counted>,<not counted>,<not counted>,,
