C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
1,4000000,313577351,173920017,487810599,932173682,162902749,1154116998,39768,3557170,3596166,12212,44456,116142,208678,33690,380204,252,1914248,2033963,,
2,2000000,195970523,75374867,268211635,470096110,71757718,539998521,3289098,1729393,3396761,16998,27201,29860,603,14539,14937,31,1170884,975753,,
3,1333333,145864761,54740624,192852672,313754127,64870915,441196205,41704,1339137,1376922,8203,23636,33477,21981,21974,59796,191,48712,48903,,
4,1000000,101711673,69350495,172271929,324403512,44818664,374305712,37346,1496315,1959730,21231,38929,82352,29577,26226,84137,<not counted>,<not counted>,<not counted>,,
5,800000,87231362,58363330,148218312,281771693,38634842,326073959,30032,1237221,1650202,18406,39717,60114,20019,21154,61987,<not counted>,<not counted>,<not counted>,,
6,666666,80434435,62397057,142112802,239778980,41049775,283268545,34633,1160179,2093124,24037,41138,68027,29360,22915,91959,<not counted>,<not counted>,<not counted>,,
7,571428,71565754,55295566,127782881,217740969,36898325,258849231,221707,981078,1862759,17908,33766,51927,18644,19502,64346,<not counted>,<not counted>,<not counted>,,
8,500000,72288012,57294255,127186681,191290321,39013095,234639826,141084,1056702,1969339,20713,34815,55596,19356,21356,68528,<not counted>,<not counted>,<not counted>,,
9,444444,67171722,53040676,120270996,179832370,35853566,218090700,508887,851747,1796705,17387,32476,50573,18205,22102,71120,<not counted>,<not counted>,<not counted>,,
10,400000,66317855,57483806,121572094,166126290,38352426,206154557,428396,940630,1881628,20986,32311,53285,18515,22092,69253,<not counted>,<not counted>,<not counted>,,
11,363636,60847809,53679702,114652122,157151498,35745440,186582188,682123,788167,1755815,16461,30554,47357,18225,23731,78051,<not counted>,<not counted>,<not counted>,,
12,333333,60230510,56616353,115836112,147605576,37957888,172793268,808933,878054,1815992,18128,33352,53435,21101,23843,91366,<not counted>,<not counted>,<not counted>,,
