C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
1,4000000,376595948,209057395,563870823,976146674,182198736,1196272998,5243557,4041762,7188520,64798,208682,95307,8504,31176,297045,127,3907860,3529329,,
2,2000000,209106281,90215516,309584247,509736117,88311367,597197541,3478536,2155064,5312707,78896,117608,145474,479,14833,15287,93,1957352,2156285,,
3,1333333,173282887,50379270,218507196,348551797,62636205,502462969,40657,1417335,1452444,8608,19685,136991,93725,9579,151610,234,32994,33228,,
4,1000000,145695920,56872173,195663035,276815703,73012668,424376262,43447,1531797,1560385,16514,21704,107183,71918,22279,127367,238,31773,32012,,
5,800000,98158113,59202811,164155396,313799938,38679676,357610648,39077,1269978,1638107,57616,14697,109108,56076,21461,119139,<not counted>,<not counted>,<not counted>,,
6,666666,90468709,63987714,159282524,271148372,42055257,316610230,34269,1361412,1649344,61267,15222,107780,55078,22630,117839,<not counted>,<not counted>,<not counted>,,
7,571428,83678702,57266903,146147031,244582974,37325613,285108554,31156,1239459,1734016,50752,36785,90759,48092,19960,112091,<not counted>,<not counted>,<not counted>,,
8,500000,85760582,62195388,147999289,225572280,40408598,260420860,33700,1255095,1935323,48199,39005,92319,47696,24571,120119,<not counted>,<not counted>,<not counted>,,
9,444444,78384539,56189342,136080337,208716310,37293724,247811274,280469,1042381,1879590,44154,39405,90753,44707,23928,68941,<not counted>,<not counted>,<not counted>,,
10,400000,73567065,58268725,131329069,186580176,38628404,226401627,287194,1061461,1969887,42423,36165,85306,43347,24582,75105,<not counted>,<not counted>,<not counted>,,
11,363636,70218434,54449407,124184172,176329805,35990943,205173765,626561,863354,1835250,39617,34123,80134,41064,25267,81975,<not counted>,<not counted>,<not counted>,,
12,333333,69112960,57748059,126204649,166753699,38478728,206469109,451403,962771,1912487,35124,33184,72566,38640,23582,70969,<not counted>,<not counted>,<not counted>,,
13,307692,65783999,53993325,118985291,158944023,36024267,187807040,593085,832581,1759685,34043,32017,71032,37551,22994,74235,<not counted>,<not counted>,<not counted>,,
14,285714,67637258,56419729,119391319,149283993,37736723,188505544,449615,930898,1841233,39769,32688,74414,34092,23364,68238,<not counted>,<not counted>,<not counted>,,
15,266666,60914337,54425507,115031611,144374197,35946111,169531160,684905,807044,1744099,30869,31160,66555,35429,23829,79764,<not counted>,<not counted>,<not counted>,,
16,250000,62582399,55927703,113572705,136378551,37851817,169972325,600837,850646,1805984,32636,30920,65841,37642,23680,83813,<not counted>,<not counted>,<not counted>,,
17,235294,56626633,53257807,108734820,130484589,35905418,157150044,693780,815651,1699128,27156,29111,58123,29718,24217,84123,<not counted>,<not counted>,<not counted>,,
18,222222,59613399,56810828,112686977,129060324,38009816,157101456,686017,821550,1781894,31620,33011,68001,32434,29381,88446,<not counted>,<not counted>,<not counted>,,
19,210526,60008344,53994262,107705348,124500224,36287973,149271845,689541,791766,1651131,29386,28461,59264,29764,23325,81143,<not counted>,<not counted>,<not counted>,,
20,200000,60269882,54963729,107443638,118205729,37327757,146559564,726768,820105,1732130,24600,29284,55370,28095,23880,83387,<not counted>,<not counted>,<not counted>,,
21,190476,52164582,53951069,105411616,117108332,34614074,135077843,840809,820804,1649919,26977,29612,60709,31347,24504,127153,<not counted>,<not counted>,<not counted>,,
22,181818,51875895,54053937,103280283,111526037,36361921,133635631,861098,844875,1703105,24824,30472,59174,30850,25792,123774,<not counted>,<not counted>,<not counted>,,
23,173913,57340035,54079328,104553505,111878748,36628127,134471442,760409,812454,1636843,23101,29828,54646,26747,26160,98354,<not counted>,<not counted>,<not counted>,,
24,166666,51224643,56147043,105608588,109048184,34621272,127793700,887141,833726,1678530,27381,30097,61847,32502,30743,173872,<not counted>,<not counted>,<not counted>,,
25,160000,49569443,54539115,102558498,106121227,32608935,123082887,844163,808591,1620537,25949,28914,59072,32226,30403,221485,<not counted>,<not counted>,<not counted>,,
26,153846,47525101,54818966,101502662,102170401,32286032,120188880,848295,821726,1655945,22878,30452,58423,32982,33244,215587,<not counted>,<not counted>,<not counted>,,
27,148148,51075552,50886328,97993624,99158405,34629308,121569741,826399,801799,1639126,22808,28665,53777,27445,28126,133219,<not counted>,<not counted>,<not counted>,,
28,142857,49043461,55301931,101240854,98434867,34408867,119538809,864688,822335,1646202,21807,29825,54922,28432,30322,174423,<not counted>,<not counted>,<not counted>,,
29,137931,12165831,53740726,100508869,97648591,36489091,121223554,762701,791608,1588828,22146,29961,50050,24046,23894,96806,<not counted>,<not counted>,<not counted>,,
30,133333,55603484,55473614,101102562,95439344,36994228,119593157,787630,806156,1623410,21787,28481,51389,25561,24901,102256,<not counted>,<not counted>,<not counted>,,
31,129032,51782088,53707529,98947151,94958253,34077578,115317286,827224,785414,1582168,21165,28209,51367,25660,27135,141900,<not counted>,<not counted>,<not counted>,,
32,125000,45621802,56278620,100567244,92473294,30310590,109557188,807006,804086,1611162,22084,30202,57558,25525,34952,<not counted>,<not counted>,<not counted>,<not counted>,,
33,121212,48489570,53841572,98222429,91567668,33082587,111704038,835496,784814,1582798,23093,28893,54008,26743,28759,184780,<not counted>,<not counted>,<not counted>,,
34,117647,52484180,54248317,98187990,88731905,35587152,112725862,833545,806408,1618911,21326,28473,49646,23998,26657,129321,<not counted>,<not counted>,<not counted>,,
35,114285,51808129,54108978,98127639,89845981,33751989,110853430,856124,779663,1632795,20866,27785,50070,24747,27467,153690,<not counted>,<not counted>,<not counted>,,
36,111111,45660561,55533964,98604953,88049339,31450153,106789363,820211,798979,1610276,21956,29270,54283,28035,32877,195345,<not counted>,<not counted>,<not counted>,,
37,108108,11947467,53324520,95664715,85646585,35325546,109699139,788166,772862,1557525,20536,30523,48664,23173,23606,106522,<not counted>,<not counted>,<not counted>,,
38,105263,44327672,54559566,97031469,85221597,30960159,104528441,809970,795834,1601817,20985,29213,53341,27900,33238,169040,<not counted>,<not counted>,<not counted>,,
39,102564,44970773,53708447,97159536,82498563,28460431,101082909,782738,780854,1563643,20285,29728,54172,21265,39386,<not counted>,<not counted>,<not counted>,<not counted>,,
40,100000,48086179,55468674,97485584,83089237,33562233,105408094,867420,789079,1618330,21141,28490,51390,25975,29529,176050,<not counted>,<not counted>,<not counted>,,
41,97560,43092765,53970171,95207674,81558210,29725244,100795900,782160,776978,1559203,20359,28751,51758,26140,34023,<not counted>,<not counted>,<not counted>,<not counted>,,
42,95238,39680180,55291280,96017773,80109515,29759947,100329017,795641,792820,1588511,20501,29584,54237,23606,35330,<not counted>,<not counted>,<not counted>,<not counted>,,
43,93023,45230529,55191675,96465243,81608313,31420624,101528398,796052,763642,1531822,19852,28382,50592,25395,28100,194581,<not counted>,<not counted>,<not counted>,,
44,90909,44462478,55237899,95973421,79744865,31471905,100767785,798169,782161,1562579,20862,29208,52775,26347,31553,193663,<not counted>,<not counted>,<not counted>,,
45,88888,43797568,55479413,96035807,78598766,29938648,98525372,784943,777819,1562798,20709,29930,53136,26728,35052,<not counted>,<not counted>,<not counted>,<not counted>,,
46,86956,42825922,54349441,94993210,77337380,32379585,100191883,828856,786282,1582252,19678,28964,50462,24231,30783,222011,<not counted>,<not counted>,<not counted>,,
47,85106,6772123,52090131,91877119,76646947,33459543,100418185,820597,757636,1536691,18446,30604,45848,21765,26517,161802,<not counted>,<not counted>,<not counted>,,
48,83333,12346138,53950096,94782225,76621192,34977911,101317441,817267,768823,1563234,19317,31301,47595,21849,25395,122686,<not counted>,<not counted>,<not counted>,,
49,81632,51683106,52891422,93740750,74778695,32408369,98438828,821170,766080,1550150,22860,28592,53536,29722,28849,197310,<not counted>,<not counted>,<not counted>,,
50,80000,15487170,54566355,95461738,75249428,34135927,99686437,820233,776671,1552391,20685,30401,49749,22513,27423,149178,<not counted>,<not counted>,<not counted>,,
51,78431,51862713,53701352,95122903,74555933,32217039,97466729,811881,761214,1538643,19282,28223,48569,22320,29482,215305,<not counted>,<not counted>,<not counted>,,
52,76923,43246002,54516941,94531347,74418014,33315391,98027491,846609,776830,1586091,19490,28685,48031,22060,29372,189155,<not counted>,<not counted>,<not counted>,,
53,75471,42342213,55763645,94306930,73934377,29201639,94381535,766519,765545,1532117,19508,28776,50616,23899,39942,<not counted>,<not counted>,<not counted>,<not counted>,,
54,74074,44766107,55048125,94080306,72927198,31203096,95234424,781856,763973,1533608,18979,28615,49382,23962,32104,199550,<not counted>,<not counted>,<not counted>,,
55,72727,47849508,53894676,93294121,72790830,32132696,95583751,801752,755032,1521086,19176,28156,47144,21728,28683,215529,<not counted>,<not counted>,<not counted>,,
56,71428,49147236,54931442,93974305,72076027,31901672,95044789,801042,769128,1544622,18714,28089,48257,23199,30806,217090,<not counted>,<not counted>,<not counted>,,
57,70175,42285668,54528244,92815036,71744878,29158403,92293585,765171,750265,1515475,18433,29161,50456,25240,34371,<not counted>,<not counted>,<not counted>,<not counted>,,
58,68965,22045294,52146700,92591017,69759416,33718132,95499144,833653,783418,1603804,19969,31564,48769,21441,29857,166752,<not counted>,<not counted>,<not counted>,,
59,67796,40060015,54820433,92642287,69972074,28834766,91357660,765747,769995,1535806,18582,29485,50237,24257,37174,<not counted>,<not counted>,<not counted>,<not counted>,,
60,66666,51487055,55388250,95669395,70849544,27607821,89966621,846085,789586,1635731,19103,31739,52275,22866,46622,<not counted>,<not counted>,<not counted>,<not counted>,,
61,65573,38083958,53960286,91904718,68844078,28845507,90268704,775095,758112,1533260,18179,29350,49383,22073,37640,<not counted>,<not counted>,<not counted>,<not counted>,,
62,64516,47509215,55571152,93610609,69178313,31804282,92766731,791369,774237,1535382,17956,28961,48061,22533,30981,206701,<not counted>,<not counted>,<not counted>,,
63,63492,44849327,55520413,93056777,68246342,31492313,92021756,790312,779154,1536732,17934,30868,49536,22929,30800,225932,<not counted>,<not counted>,<not counted>,,
64,62500,43013499,53974998,91711243,67471723,29753193,90243959,763465,764572,1528082,17591,28444,48125,23632,37444,<not counted>,<not counted>,<not counted>,<not counted>,,
65,61538,39609910,56510195,93450062,67860417,27152187,88166967,750479,746333,1496866,18092,29812,52185,20066,42999,<not counted>,<not counted>,<not counted>,<not counted>,,
