C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
1,4000000,395454917,198474711,601446281,1030604365,198969856,1190883144,6752603,5269228,12001163,445634,318112,462668,1580,39862,40785,190,4300706,4005390,,
2,2000000,200084483,109216265,322453588,547730994,98870258,631079780,3902692,2503155,6402503,127589,152134,241899,806,20734,21581,129,2226418,2233814,,
3,1333333,171271632,62585110,225949309,319754700,67100241,430098339,345481,1817115,1868255,10140,26073,28548,3669,12008,46736,241,347655,347897,,
4,1000000,130674518,74267643,198532516,267304201,85275554,397208595,41555,1814045,1853356,8453,22183,40237,32407,36204,90569,262,81564,81826,,
5,800000,75606349,75956402,166198980,279877257,46163767,338960054,34550,1527520,1560604,17878,17662,81261,29815,27830,81441,0,6769,6769,,
6,666666,88094579,76271686,165769699,253000843,47823314,302479851,49948,1622725,1861111,17500,18020,85284,26196,38729,90002,<not counted>,<not counted>,<not counted>,,
7,571428,79774144,62912230,141590206,223490878,42415409,271374147,31793,1359187,1958341,24837,48119,74135,20161,22920,66201,<not counted>,<not counted>,<not counted>,,
8,500000,76309422,66261421,139249666,202787031,44437098,251449026,30190,1352268,2133139,21634,47802,70452,21751,22190,69960,<not counted>,<not counted>,<not counted>,,
9,444444,69210440,61718644,130756899,191480814,40920090,234420545,280586,1088872,2090183,20347,44150,66745,20720,21166,70018,<not counted>,<not counted>,<not counted>,,
10,400000,68677832,65606546,132277147,179315575,42539622,220548756,207123,1162516,2168774,21619,44770,68315,21611,21357,70547,<not counted>,<not counted>,<not counted>,,
11,363636,45836141,60085977,122739997,167533452,39966938,209681230,346924,1020987,1969909,18200,40991,59104,18528,19400,63042,<not counted>,<not counted>,<not counted>,,
12,333333,64974252,62824539,123678613,158258506,42003096,201897977,498931,1030955,2062467,21576,41189,63974,20583,19227,65750,<not counted>,<not counted>,<not counted>,,
13,307692,64289290,58622540,116248890,151009284,39473702,190419775,598535,911894,1919734,18059,37885,56847,18909,18121,63050,<not counted>,<not counted>,<not counted>,,
14,285714,13659356,59697584,116307051,142746230,40996698,185676452,496153,984876,1973366,18247,42000,56784,18617,18182,60659,<not counted>,<not counted>,<not counted>,,
15,266666,44395128,57132393,111286366,137795053,38888379,174156827,638773,869377,1849422,18993,36723,55147,19029,17919,64080,<not counted>,<not counted>,<not counted>,,
16,250000,53713273,60516339,111409114,130685705,40436720,158113716,898505,932097,1903209,19020,37256,58757,22869,20200,85908,<not counted>,<not counted>,<not counted>,,
17,235294,61704445,57238107,107489841,127229412,39053811,157522015,778298,870436,1810759,18201,35919,54419,19613,20748,75086,<not counted>,<not counted>,<not counted>,,
18,222222,52249872,58963518,107550925,121893915,40146267,150322515,862562,919714,1911299,18509,36952,57069,21842,21246,83665,<not counted>,<not counted>,<not counted>,,
19,210526,55237329,57706494,105438271,120019272,38762050,145157469,844601,865957,1770071,16767,33325,50618,19124,21065,84783,<not counted>,<not counted>,<not counted>,,
20,200000,0,53629041,100934480,111509476,39056153,147415321,712040,840998,1825897,17979,38519,52378,18266,19068,66622,<not counted>,<not counted>,<not counted>,,
21,190476,49891016,56968586,102128384,112616316,36727326,134484496,918660,847189,1735016,18827,33732,53721,19913,20398,107324,<not counted>,<not counted>,<not counted>,,
22,181818,46064753,58064446,103869934,109923356,39799156,137905879,832955,869309,1782474,21954,33874,55664,24783,20265,85369,<not counted>,<not counted>,<not counted>,,
23,173913,47311760,56275647,99741370,106899625,35651724,128182326,907984,843848,1706210,17010,33136,51561,20706,22631,133747,<not counted>,<not counted>,<not counted>,,
24,166666,50732111,58006495,101107526,104574181,38161646,128860000,908020,862417,1752691,17531,32517,51296,20397,21700,105932,<not counted>,<not counted>,<not counted>,,
25,160000,36922983,57024820,100407131,103524023,38120267,127674314,854522,838328,1701890,18440,32219,49899,18487,22526,97135,<not counted>,<not counted>,<not counted>,,
26,153846,55170355,57680613,99586340,99801595,37903034,124546051,913720,856578,1756466,17879,32353,50547,19126,22958,111148,<not counted>,<not counted>,<not counted>,,
27,148148,46061894,56233097,97548813,99136597,34398290,119304463,894295,822037,1676943,21993,32405,56198,19925,24164,165883,<not counted>,<not counted>,<not counted>,,
28,142857,53383100,57850236,99093467,96792296,37132594,120533261,908157,843157,1712747,16788,31643,49191,19103,23487,118290,<not counted>,<not counted>,<not counted>,,
29,137931,45261539,57098448,97402960,96032309,33553757,115342895,874504,814650,1656367,16540,31405,49196,19705,23829,155524,<not counted>,<not counted>,<not counted>,,
30,133333,42696589,57697382,97513821,93657484,33388880,113591268,881861,836032,1698850,15933,32018,49882,21358,28789,174113,<not counted>,<not counted>,<not counted>,,
31,129032,44900972,57938796,96560661,91704394,34100437,113312099,878741,829105,1667709,15854,32234,48911,20700,26035,173225,<not counted>,<not counted>,<not counted>,,
32,125000,40996168,58823199,97540558,91094025,31751281,109406423,854081,829255,1683373,16024,32334,50721,22833,31414,<not counted>,<not counted>,<not counted>,<not counted>,,
33,121212,47834447,56634946,95846158,90220234,35054208,112009618,873611,809443,1640045,17707,31671,48241,18861,21723,128979,<not counted>,<not counted>,<not counted>,,
34,117647,44783648,58136856,96714658,88829936,33767441,109551447,908860,822384,1699628,16571,31011,48402,20259,28148,186705,<not counted>,<not counted>,<not counted>,,
35,114285,40931446,58229559,96008271,89180740,31013337,106119475,808772,795434,1604239,16555,31145,49160,21577,30515,<not counted>,<not counted>,<not counted>,<not counted>,,
36,111111,40505441,58665903,95923538,86389111,31277909,104973556,842370,813119,1655508,17111,30910,50010,22087,30092,<not counted>,<not counted>,<not counted>,<not counted>,,
37,108108,41814458,57851641,95112853,86728306,31793748,105207492,831472,796203,1613358,16657,30851,48662,19835,29019,151997,<not counted>,<not counted>,<not counted>,,
38,105263,41106635,57279477,94433234,84324508,31940483,104126813,833508,811846,1643765,16197,30931,49082,21857,30013,181838,<not counted>,<not counted>,<not counted>,,
39,102564,38914161,57187937,93434061,83181402,29083969,100490790,800268,790406,1590705,17021,31341,50449,21661,35732,<not counted>,<not counted>,<not counted>,<not counted>,,
40,100000,39687991,57740170,93935703,82307648,31305814,101861344,820876,802134,1623039,15841,30775,48521,21782,28933,<not counted>,<not counted>,<not counted>,<not counted>,,
41,97560,52604513,57990294,95269906,83802698,33996673,104800860,899941,793688,1673295,18207,32268,48951,19131,26325,164894,<not counted>,<not counted>,<not counted>,,
42,95238,40754547,57784395,93516434,80808522,31715673,100981743,827127,797005,1624166,16308,30413,48133,21032,28039,<not counted>,<not counted>,<not counted>,<not counted>,,
43,93023,40125824,56688725,92173900,80403644,30271386,98986744,805142,782403,1587570,14938,29944,46586,20466,32081,<not counted>,<not counted>,<not counted>,<not counted>,,
44,90909,20212371,56675259,92869947,79299043,34132659,101952780,858670,799085,1622271,16070,30922,45899,18510,25996,189852,<not counted>,<not counted>,<not counted>,,
45,88888,10330980,56918370,93475882,80067200,33860795,101632722,900503,790918,1662329,15295,32341,45752,19054,25502,172033,<not counted>,<not counted>,<not counted>,,
46,86956,40986181,58114211,93247928,78263945,31303249,98566225,876845,803486,1680371,15709,29786,46810,21553,34535,<not counted>,<not counted>,<not counted>,<not counted>,,
47,85106,38497534,57097938,91140123,77324630,29678127,96208558,784504,776374,1560909,15256,29726,46801,21368,33428,<not counted>,<not counted>,<not counted>,<not counted>,,
48,83333,39241442,56804060,91303492,76059088,30501567,96390499,798751,789975,1588773,15771,30264,47878,21403,31985,<not counted>,<not counted>,<not counted>,<not counted>,,
49,81632,41008814,56759883,90952102,76417406,30305649,95802068,797132,771737,1568895,14798,29287,45369,19799,32817,<not counted>,<not counted>,<not counted>,<not counted>,,
50,80000,35747432,57789000,91242342,74236632,28464406,93694571,808434,787244,1595715,21072,30703,56621,20817,41296,<not counted>,<not counted>,<not counted>,<not counted>,,
51,78431,38284233,55409193,89296055,74308602,29620052,94228803,796355,774464,1570864,15180,29662,46237,20710,36122,<not counted>,<not counted>,<not counted>,<not counted>,,
52,76923,36957323,59731988,92976707,73640146,29264138,93466723,868562,800549,1669151,16457,35011,54303,22045,38851,<not counted>,<not counted>,<not counted>,<not counted>,,
53,75471,46142968,56708195,90450302,74141118,30767296,94350261,818395,764104,1582545,15257,29954,45893,20096,28801,<not counted>,<not counted>,<not counted>,<not counted>,,
54,74074,27697293,56326530,90189364,72555113,32507289,95581905,819025,788954,1591186,15446,30358,44980,18455,28267,166178,<not counted>,<not counted>,<not counted>,,
55,72727,39531694,56288549,94049681,70084920,27210554,90606470,778082,771767,1549884,15413,31449,50375,21091,41805,<not counted>,<not counted>,<not counted>,<not counted>,,
56,71428,10758557,55535229,90275299,71460863,33827179,95813659,892817,785689,1641203,15586,32233,45236,19085,28656,189421,<not counted>,<not counted>,<not counted>,,
57,70175,34588238,57152195,89292002,70579577,27546093,90169799,789055,781664,1570758,15609,30277,48180,20172,42786,<not counted>,<not counted>,<not counted>,<not counted>,,
58,68965,40496369,58094300,90857144,71597035,30448088,92399093,830536,790239,1620805,16067,32249,49910,21150,36407,<not counted>,<not counted>,<not counted>,<not counted>,,
59,67796,44928649,56349373,89164848,70900674,30350208,91849720,769982,763613,1533633,15606,29440,45416,19474,31395,<not counted>,<not counted>,<not counted>,<not counted>,,
60,66666,34511217,58700997,90076640,68767572,27856623,89324262,791147,789398,1580595,15865,30948,49053,21000,42747,<not counted>,<not counted>,<not counted>,<not counted>,,
61,65573,39116593,57593380,90535415,68929769,29762932,90400048,845806,768719,1614578,15567,31041,47232,20389,34868,<not counted>,<not counted>,<not counted>,<not counted>,,
62,64516,44927643,57060146,89846209,69374444,31701797,91900252,804052,769518,1568060,14955,30453,44616,18584,28568,152659,<not counted>,<not counted>,<not counted>,,
63,63492,35465459,57073100,88573552,68475535,27962328,88462330,787709,759420,1547158,14588,30943,47359,19448,38184,<not counted>,<not counted>,<not counted>,<not counted>,,
64,62500,38221942,56067697,90533061,66806751,29098677,89110568,790307,772134,1562484,20512,30468,54415,20882,40142,<not counted>,<not counted>,<not counted>,<not counted>,,
65,61538,35978578,56666167,87928582,67425127,28127399,88040724,773222,759863,1533128,15153,29822,46887,20233,40232,<not counted>,<not counted>,<not counted>,<not counted>,,
66,60606,36186732,57683918,89146308,67612230,28641083,88324280,790288,774280,1564599,15653,30152,47575,19708,40418,<not counted>,<not counted>,<not counted>,<not counted>,,
67,59701,42310456,56902294,88484983,67637576,29344084,88500620,776066,755130,1531223,15804,29369,46041,19501,33315,<not counted>,<not counted>,<not counted>,<not counted>,,
68,58823,34025804,59161009,90181237,67110602,27625601,87198261,787923,764032,1552001,14868,31004,48358,19046,44448,<not counted>,<not counted>,<not counted>,<not counted>,,
69,57971,35631106,57754940,88613362,66547180,27553659,86671304,779924,756718,1536675,15221,30533,47814,19707,40400,<not counted>,<not counted>,<not counted>,<not counted>,,
70,57142,31290271,57369970,88332376,65323998,26204408,86100874,780402,771137,1551581,15147,31801,50764,19914,56766,<not counted>,<not counted>,<not counted>,<not counted>,,
71,56338,47469043,56985130,88242026,66298398,29792385,87900205,777970,758354,1536359,14900,29495,44513,19201,31970,<not counted>,<not counted>,<not counted>,<not counted>,,
72,55555,37655741,57171444,88125915,65638381,28763835,87017793,786798,766872,1553707,15552,30346,47409,19674,40665,<not counted>,<not counted>,<not counted>,<not counted>,,
73,54794,35873602,58296287,89115439,66046271,28368921,86587018,762485,751449,1513972,15638,30991,48206,19309,35712,<not counted>,<not counted>,<not counted>,<not counted>,,
74,54054,33106232,58232427,88566670,64929690,27172854,85407948,769635,763295,1532980,15093,31210,48916,19728,47162,<not counted>,<not counted>,<not counted>,<not counted>,,
75,53333,33809905,57904791,88111615,64430839,26749361,84830097,807391,762185,1569618,15341,31032,48703,19210,47647,<not counted>,<not counted>,<not counted>,<not counted>,,
76,52631,34982941,59683721,86854343,62761700,28644241,85975125,808179,769052,1577278,15506,31601,49016,21509,39352,<not counted>,<not counted>,<not counted>,<not counted>,,
77,51948,50357614,56399054,88204336,65452204,30327049,87393285,819103,754270,1573424,15153,29947,45120,19457,34604,<not counted>,<not counted>,<not counted>,<not counted>,,
78,51282,46276831,56667185,87742683,64067900,30367161,87005094,781403,763311,1544742,15537,29919,44927,18812,34874,<not counted>,<not counted>,<not counted>,<not counted>,,
79,50632,48710988,55896497,87368586,64426621,29771369,86295878,811646,752031,1563704,14749,29821,45380,19226,35479,<not counted>,<not counted>,<not counted>,<not counted>,,
80,50000,37297287,58139688,88366024,63815123,28573183,85364905,780929,761070,1542018,15625,30602,47073,19133,40353,<not counted>,<not counted>,<not counted>,<not counted>,,
81,49382,34436031,58115374,87958287,63463142,27015191,83990434,770042,753849,1523938,15378,30835,48436,19859,45837,<not counted>,<not counted>,<not counted>,<not counted>,,
82,48780,34610134,58833313,88894136,63760846,27970669,84709610,801684,761727,1563446,15472,30844,48291,19678,44211,<not counted>,<not counted>,<not counted>,<not counted>,,
83,48192,43915251,56918323,85874730,62636001,29504850,85391986,772852,758691,1531572,15559,30571,46865,19208,35684,<not counted>,<not counted>,<not counted>,<not counted>,,
84,47619,40272438,59418821,89097620,63527061,29744671,85743422,792639,760236,1552911,15163,31252,47494,19274,35658,<not counted>,<not counted>,<not counted>,<not counted>,,
85,47058,31465246,58564689,87673241,62159543,25701142,82945252,825362,754720,1580118,15652,31877,50369,19851,57644,<not counted>,<not counted>,<not counted>,<not counted>,,
86,46511,48607147,57504400,88176670,62378197,30131258,85430530,767276,765502,1532816,16455,31426,47793,19546,34857,<not counted>,<not counted>,<not counted>,<not counted>,,
87,45977,34226126,57867434,87343435,62360080,26765017,82846226,753431,745297,1498755,15211,31297,48540,19036,45246,<not counted>,<not counted>,<not counted>,<not counted>,,
88,45454,48406325,57967553,88578139,62975440,30465838,85675536,757354,755517,1512893,15360,31246,47244,18894,33890,<not counted>,<not counted>,<not counted>,<not counted>,,
89,44943,31100816,58807148,87157665,61048221,25147096,83164473,812400,752116,1564552,14708,32365,50981,19223,63296,<not counted>,<not counted>,<not counted>,<not counted>,,
90,44444,45999096,57354373,87837312,62050399,30150914,85109613,772779,762279,1535125,15917,31108,46511,19127,38005,<not counted>,<not counted>,<not counted>,<not counted>,,
91,43956,35503525,58405229,88911058,61479752,27991866,83102484,844009,753913,1597979,14968,31675,48384,19487,42594,<not counted>,<not counted>,<not counted>,<not counted>,,
92,43478,43979532,56387079,86327319,61034977,30316261,84711091,771158,759961,1531144,15127,31174,46094,18568,37474,<not counted>,<not counted>,<not counted>,<not counted>,,
93,43010,31971217,57810534,86743619,60886343,26142853,81705052,774681,753203,1527921,14939,32079,49641,18590,51562,<not counted>,<not counted>,<not counted>,<not counted>,,
94,42553,45929533,57174540,87430666,61053309,30026100,84267805,763816,765694,1529541,15369,31768,46592,19328,37501,<not counted>,<not counted>,<not counted>,<not counted>,,
95,42105,36484227,57126692,88058638,60506376,27517869,82340777,766668,750895,1517602,14570,31528,48083,18790,44008,<not counted>,<not counted>,<not counted>,<not counted>,,
96,41666,33032604,57177943,87338926,59543046,26343092,81579930,768735,757426,1526179,20122,32231,56793,29791,51753,<not counted>,<not counted>,<not counted>,<not counted>,,
97,41237,34278676,57092492,87976622,59917213,26825862,81656504,761928,752201,1514159,14844,31268,48496,18965,48080,<not counted>,<not counted>,<not counted>,<not counted>,,
98,40816,36088370,55187410,86844117,58713084,28168095,82441727,777113,763135,1540273,14995,31761,48799,19869,45557,<not counted>,<not counted>,<not counted>,<not counted>,,
99,40404,33958340,57364076,87828042,59686677,26808260,81401847,775730,743509,1519263,14626,31803,49025,18640,47626,<not counted>,<not counted>,<not counted>,<not counted>,,
100,40000,33537684,59071353,89638443,60232189,26917704,81922571,768772,760957,1529759,15632,32966,50994,18447,52378,<not counted>,<not counted>,<not counted>,<not counted>,,
101,39603,32485836,57718772,87521358,59032347,25107021,81989548,755610,760292,1515938,15161,32701,51574,19309,63545,<not counted>,<not counted>,<not counted>,<not counted>,,
102,39215,47117027,58645567,89751559,59686955,30386961,83739537,807469,760409,1565972,15151,31785,47626,18820,36927,144548,<not counted>,<not counted>,<not counted>,,
103,38834,37105452,56538108,86894310,58906797,27355480,81337021,748670,746939,1495665,15030,30757,47566,19363,46278,<not counted>,<not counted>,<not counted>,<not counted>,,
104,38461,32498388,57703245,87779401,58847177,26215224,80614385,772813,758221,1531071,14948,32891,51030,18625,57238,<not counted>,<not counted>,<not counted>,<not counted>,,
105,38095,49109093,57306360,88481076,59554293,29501303,83148705,746067,753394,1499513,14709,31739,47424,18950,43099,<not counted>,<not counted>,<not counted>,<not counted>,,
106,37735,34158771,58458740,88691315,59107092,26918101,80844352,827748,754344,1582113,15696,32531,50677,18774,51933,<not counted>,<not counted>,<not counted>,<not counted>,,
107,37383,37696459,56849467,87291124,58834614,27853891,81310344,762704,737407,1500142,14293,31822,48119,18378,42470,<not counted>,<not counted>,<not counted>,<not counted>,,
108,37037,32888637,57499993,87227961,58058063,26363685,80319304,758784,761597,1520415,15596,33332,52031,19241,50160,<not counted>,<not counted>,<not counted>,<not counted>,,
109,36697,39702229,56325755,87460397,58453981,29796126,82351940,750370,742242,1492653,15613,32034,47283,18637,36998,<not counted>,<not counted>,<not counted>,<not counted>,,
110,36363,35580967,57048303,86925557,57581922,27578670,80826445,760621,753910,1514557,20264,32724,56905,29899,44594,<not counted>,<not counted>,<not counted>,<not counted>,,
111,36036,34200219,58192941,87947600,58494817,27155514,80615735,751455,746034,1497514,15103,32805,50190,18742,47495,<not counted>,<not counted>,<not counted>,<not counted>,,
112,35714,33006854,58113676,87668889,57985844,26141805,79827505,760824,755723,1516576,15163,34079,52286,19145,56734,<not counted>,<not counted>,<not counted>,<not counted>,,
113,35398,33420300,57777683,87343467,58192527,26127321,79646819,787521,744676,1532228,14817,33314,51065,18533,53910,<not counted>,<not counted>,<not counted>,<not counted>,,
114,35087,50065428,57457691,88389066,58187204,30105072,82338731,766969,753320,1520322,15339,32410,48531,18294,36726,<not counted>,<not counted>,<not counted>,<not counted>,,
115,34782,36724988,56994959,86966243,57839525,27709919,80476499,758763,747723,1506517,14831,32173,48759,18022,43649,<not counted>,<not counted>,<not counted>,<not counted>,,
116,34482,41107056,58250266,87165249,57460984,23587185,82652511,776690,758122,1534837,16380,32426,57267,20269,88920,<not counted>,<not counted>,<not counted>,<not counted>,,
117,34188,30862171,58004360,86746031,57273094,24186767,82420509,763115,743654,1506800,15197,34605,54158,18095,74760,<not counted>,<not counted>,<not counted>,<not counted>,,
