C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
1,4000000,1157646563,501669449,1634532540,3277485956,408084476,3607055305,24519325,11259410,36444543,829877,454916,1194483,233757,67337,377565,100,7124655,7069223,,
2,2000000,640533989,219686870,855728398,1702190167,202374198,1794065415,12823067,5400821,18646277,287036,320747,594321,82576,104824,217940,248,3668402,3665353,,
3,1333333,461242492,129178928,579669533,1244418048,133929295,1288256003,8461845,3988808,10584437,109026,178684,283621,75401,23977,171045,168,1859653,1885794,,
4,1000000,335539769,174619938,503418670,852779870,144058960,953422007,6133966,3667109,10536012,134333,81936,241212,90194,49917,188783,302,1993294,2154473,,
5,800000,274135030,133179979,413108652,674158216,73481843,787933011,7626940,2194539,10142246,146473,140850,285626,18473,90640,129864,56,3070164,3054356,,
6,666666,263067838,127471770,401702500,613699357,75244159,727285673,8485451,2091496,10751209,184392,143098,331131,24756,29063,70240,13,3137404,2807216,,
7,571428,280372196,69469453,346736661,548735556,50037841,602613981,7219340,2129329,8518577,141200,126310,251288,29496,25247,74362,23,1345117,1121029,,
8,500000,279656108,69828040,341428545,490851220,64741198,544298274,7129666,2213439,8382697,219583,129329,309623,33580,26719,84065,68,1264567,1067321,,
9,444444,275569991,45779066,311549466,415089733,64829139,507898759,5710118,2244503,6725862,171405,118987,213130,35046,21028,82384,9036,488956,430364,,
10,400000,271766699,48511175,314065821,383918111,48878767,448886653,7037970,2234895,8503187,203321,123175,289181,38538,27451,92087,33,706476,607342,,
11,363636,269940258,49331144,289690929,356119240,69431245,465952124,5278859,2361603,5866022,109721,119157,120715,48637,17596,110932,43,33346,36259,,
12,333333,248848981,52711655,283738541,331853433,74571466,433946149,5179468,2594292,5851170,97747,78541,127707,56975,16393,147977,78074,28146,85066,,
13,307692,215541147,55279370,261978558,315698950,74450526,412126019,4262866,2582569,5220202,58319,52957,120697,57889,14392,155365,85985,27013,90003,,
14,285714,236844292,54925781,279068317,290239141,75169773,378425017,4251023,2644689,5656368,78504,59600,140949,73512,15220,192849,18700,23961,100748,,
15,266666,229080613,45513974,260433896,270740501,69728394,363216619,4168139,2483979,5226795,67148,50816,124900,63377,14148,176244,17724,21790,88091,,
16,250000,187061195,66594019,240841891,303686713,86255324,372343530,1963688,2795586,4327360,57606,47141,109220,65908,19058,117212,321,20457,20759,,
17,235294,187581975,57407176,228986205,290371456,82334457,354251664,1642030,2580251,4041146,49076,43945,95315,58195,23923,107809,239,18492,18730,,
18,222222,207500195,47622920,237095299,258840425,75031333,343803903,2442579,2561122,4069605,47922,52426,99696,54400,13422,106455,48,16049,16009,,
19,210526,195405648,48810923,225868065,250891052,75235129,327597961,1942870,2591302,3960523,57037,48198,99958,57028,11766,105389,70,15964,16136,,
20,200000,194305052,50795121,228824207,243132432,80474257,321075723,1877143,2772865,4199661,55241,51072,101171,61086,14592,105326,116,17136,17338,,
21,190476,165432370,68510914,219077404,235877121,87868900,310643553,1115613,2615106,4261020,59848,40034,103677,70159,24893,113961,280,19958,20238,,
22,181818,182149328,55187535,220568102,229707765,83898074,301791579,1540788,2668991,4154655,63558,44616,104219,65922,27801,107823,196,16596,16793,,
23,173913,150890081,75230741,211890397,215652332,76541721,292159990,1170827,2562653,4180907,59832,37800,103698,68939,22487,114466,215,21946,22162,,
24,166666,138032961,83746930,210496452,204407975,80765103,283934765,1233228,2639915,4300638,68382,40502,117941,79294,23177,125663,388,24000,24389,,
25,160000,146009120,76848939,208404767,203753588,78078632,282619454,1199512,2611657,4215645,60298,40715,106644,72464,22683,116379,232,20606,20838,,
26,153846,143977060,77467444,205044132,196638576,79541005,271570090,1102850,2552158,4114354,79118,37791,121276,77851,21477,122173,327,21304,21631,,
27,148148,149169423,69152968,200079515,193223047,75553086,265133643,1044249,2482134,4029381,61796,37579,99943,72573,20932,119772,150,19847,19997,,
28,142857,126415988,85304437,198563252,181205719,82917391,257165121,1149197,2563820,4105894,75153,37245,120307,81667,34062,124365,286,25171,25457,,
29,137931,129778092,81679705,195507640,177061600,81167498,246889641,1148183,2470047,4032290,67694,34121,108025,77534,33617,118510,297,23790,24088,,
30,133333,146696868,70356471,199038323,178635929,77833018,255735043,1019719,2523280,4007150,87093,38705,121179,74131,21421,119365,174,19137,19312,,
31,129032,138647028,71141548,191889064,171567244,78234850,245942566,1030981,2451778,3910322,73624,38826,113370,73283,28254,116206,179,20640,20819,,
32,125000,134633309,77258995,191821201,167995552,81912652,241344903,1106164,2547752,4081132,72589,36517,110628,84095,33425,124545,369,23215,23585,,
33,121212,125385443,79536723,188734509,160763876,82861572,233790838,1057058,2400085,3870945,129403,39163,161730,94759,33619,128035,396,23915,24311,,
34,117647,123555096,85100912,191161618,163233574,86775230,230928585,1075741,2405702,3878938,168857,34972,205909,119062,35765,144205,274,18816,19090,,
35,114285,139020895,71528852,183482998,165262466,89514287,226839237,1128986,2388721,3854319,158683,34253,204617,105691,32704,130326,294,14940,15235,,
36,111111,130391601,77278246,189314001,154727603,85460189,219803393,1080307,2406834,3862019,151716,33442,195401,114565,35116,139447,295,15452,15748,,
37,108108,78046831,107876614,181830640,148533537,72423893,217281981,1304691,2201278,3876539,137510,34764,198055,111737,35766,124434,514,36161,36676,,
38,105263,133258310,72691565,181219179,151658343,87650679,216818827,1071967,2395873,3850720,174863,33990,215727,122109,34555,142524,257,14782,15040,,
39,102564,102761300,95399962,186882542,155557728,75319990,221613223,1414858,2296416,3984347,137583,31125,195410,103788,34798,117200,511,22930,23442,,
40,100000,93221268,98979379,181818834,146650447,73412378,211311332,1251314,2292997,3831775,147572,30386,205216,140486,35897,138911,903,24035,24939,,
41,97560,104975630,87976789,175235027,137554169,71898159,210318734,1153391,2355765,3806492,140596,32209,192886,114231,35767,131238,487,36357,36845,,
42,95238,112428470,86836694,176221218,142405042,71718904,204184584,1087345,2336231,3739660,158745,33606,207280,134885,34033,146077,381,19042,19423,,
43,93023,68323090,103777250,169924084,138147320,70224487,196931240,1332560,2025517,3743945,163072,44238,246128,139739,37026,120220,<not counted>,<not counted>,<not counted>,,
44,90909,89937277,98797061,173972589,133658248,71544717,199871889,1156498,2303681,3768136,184659,30626,233100,144143,35866,145106,1287,26255,27542,,
45,88888,109809006,87147881,175749344,139132606,72000769,199606272,1112506,2313572,3666960,174797,32665,219057,143552,35077,147653,752,20301,21054,,
46,86956,76173378,105373386,174436996,130246542,71568826,195414947,1162547,2237427,3702777,194633,29510,245206,168697,35827,149405,887,41940,42827,,
47,85106,51109250,113372476,170632918,128689092,70266917,191690802,1201976,2159731,3694025,194813,43675,250047,140910,34876,128848,0,9427,9427,,
48,83333,60538829,105447739,168062084,122293498,70083378,190751830,1064125,2297005,3647043,171378,32297,220147,151395,35790,146923,785,35564,36350,,
49,81632,49877130,109473994,165945210,124549319,69151211,187293624,1175834,2173435,3664515,150419,40389,209136,137785,34029,131306,0,8501,8501,,
50,80000,62180507,100502469,161943670,122903957,68493640,183404267,1164367,2183402,3678739,177064,46937,252793,173295,36609,144108,0,4171,4171,,
51,78431,46670798,110782105,166078088,122152553,69159043,185031481,1158893,2160095,3607072,168353,36980,224920,160806,34701,143058,0,8630,8630,,
52,76923,67184620,102210881,164173698,125129039,70227205,182825138,1262161,2092585,3710937,169048,44845,250376,170040,37289,127436,<not counted>,<not counted>,<not counted>,,
53,75471,69429541,101820308,164038374,125968792,69336755,181511666,1245754,2082374,3675773,177581,42641,251344,160116,35630,125801,<not counted>,<not counted>,<not counted>,,
54,74074,63950740,105336155,168259163,121708886,70424077,180178195,1316588,2071799,3732710,218420,43414,303999,172381,37221,123228,<not counted>,<not counted>,<not counted>,,
55,72727,68745217,99737309,166339469,117227229,67085067,172888101,1263393,1949950,3582035,195997,40922,281135,194504,36432,124226,<not counted>,<not counted>,<not counted>,,
56,71428,65370254,104419747,165299171,118660868,69585132,174880791,1302073,1981881,3635805,210511,41915,296796,195738,36917,120936,<not counted>,<not counted>,<not counted>,,
57,70175,62330656,100621080,160499718,117507274,67655452,171688833,1274470,1968841,3597262,207917,42142,289480,191367,37250,126434,<not counted>,<not counted>,<not counted>,,
58,68965,21657245,102892603,161865160,117700784,69060968,175336029,1125040,2215186,3634641,264451,44063,319715,198236,36067,158194,0,3752,3752,,
59,67796,66836868,100627719,160013121,117272797,67918498,170227308,1218131,2017676,3570648,234709,39814,310545,181400,36684,128311,<not counted>,<not counted>,<not counted>,,
60,66666,27458555,101349232,161281576,116047937,68705690,171750014,1112689,2203008,3601768,251261,43286,308170,184419,35870,154037,0,14655,14655,,
61,65573,63210229,101735817,160235988,113499549,67864251,166511728,1248007,1923995,3514615,229286,40188,311697,199327,35805,120427,<not counted>,<not counted>,<not counted>,,
62,64516,60585360,102678180,160506163,109998705,68612612,165613081,1269880,1935084,3530462,238965,46068,329908,187285,37692,121543,<not counted>,<not counted>,<not counted>,,
63,63492,54149032,102791715,158521666,101429725,66864291,159413808,1502961,1735500,3680985,221005,65874,347255,160451,39666,138802,<not counted>,<not counted>,<not counted>,,
64,62500,66516659,97618153,157053283,111363905,67478316,164112098,1168985,2066282,3535277,228919,43432,304007,199636,36060,145109,<not counted>,<not counted>,<not counted>,,
65,61538,71040751,98129924,156434709,112001229,67013273,162646674,1196725,1981598,3493494,233732,41425,307779,201696,36690,137562,<not counted>,<not counted>,<not counted>,,
66,60606,70697813,102218367,160604305,112789903,68238352,163739274,1157151,2025102,3478955,258400,42595,333513,236917,35213,151100,<not counted>,<not counted>,<not counted>,,
67,59701,62853840,99658326,155432127,107290908,66895916,160030761,1227323,1908541,3465504,249084,45893,334366,216093,37630,123194,<not counted>,<not counted>,<not counted>,,
68,58823,62048899,102398464,159136706,107067509,68124927,160529756,1198298,1924531,3456090,257913,43315,343556,225500,38081,126059,<not counted>,<not counted>,<not counted>,,
69,57971,5442542,102822620,159100784,104403766,64519672,158688103,1044554,2175334,3478570,216309,41197,274001,175373,36167,164590,0,3120,3120,,
70,57142,79233586,100793593,157990004,108916258,67929898,160540251,1180150,2033242,3516190,254662,43336,327139,236003,36994,152179,<not counted>,<not counted>,<not counted>,,
71,56338,62641394,100807090,156976886,104491639,64651147,154037204,1140118,1938926,3416262,260737,42370,346829,230488,37842,139589,<not counted>,<not counted>,<not counted>,,
72,55555,58730431,102999597,158575028,102119562,67747789,154927786,1249074,1891597,3485315,244216,55311,338222,226611,39928,128891,<not counted>,<not counted>,<not counted>,,
73,54794,76342084,100905266,158137802,108866029,67671713,158362121,1121389,2005062,3386692,248443,42673,321627,232652,38955,150776,<not counted>,<not counted>,<not counted>,,
74,54054,68592554,100569064,155998510,104821195,67261264,155559801,1207107,1971603,3489708,253078,42863,331897,215742,37157,135161,<not counted>,<not counted>,<not counted>,,
75,53333,64989520,100579750,155423281,103349455,66681764,153975486,1214023,1908357,3413154,241286,45214,321149,206994,37539,126215,<not counted>,<not counted>,<not counted>,,
76,52631,61838417,99393843,153327006,100604922,66666414,152918515,1187649,1932102,3457751,283890,52189,370677,250361,39613,125864,<not counted>,<not counted>,<not counted>,,
77,51948,57521662,98466091,151165305,97348873,66102008,150478174,1220799,1862330,3358112,275012,63476,379815,227605,41942,130699,<not counted>,<not counted>,<not counted>,,
78,51282,55878073,100652657,153549434,95348029,66960175,149905127,1315269,1874617,3409151,273201,62730,384144,218436,38923,128693,<not counted>,<not counted>,<not counted>,,
79,50632,87542929,100395640,157145683,105840559,67522141,154232488,1102426,1984648,3346207,289876,40823,362595,264036,36950,167157,<not counted>,<not counted>,<not counted>,,
80,50000,58080421,101827227,154981293,96028057,66921947,149085680,1254307,1878878,3405566,267452,61001,369583,211321,40014,130035,<not counted>,<not counted>,<not counted>,,
81,49382,56923549,100122898,152836644,95232339,66333801,147116743,1236752,1874999,3379158,264162,62856,368224,208242,41122,130369,<not counted>,<not counted>,<not counted>,,
82,48780,64272825,98983858,151302745,97476834,66175248,149392083,1130160,1937367,3413053,296301,64117,386605,269664,41849,125120,<not counted>,<not counted>,<not counted>,,
83,48192,57930242,97417144,150149877,94562281,65364962,146417145,1274174,1813993,3371109,257532,61305,355717,230420,37523,125698,<not counted>,<not counted>,<not counted>,,
84,47619,56954413,101170928,153213013,93711929,66356430,146271761,1274529,1802100,3354707,264481,61719,367205,233339,38849,129544,<not counted>,<not counted>,<not counted>,,
85,47058,56570368,101258337,154629916,94213914,66894991,146015294,1241413,1803403,3312857,277635,65559,387011,241991,42135,133848,<not counted>,<not counted>,<not counted>,,
86,46511,19364941,95557990,150871823,99150598,66510740,149422361,1054967,1990978,3320746,324740,44930,390210,290822,37801,170721,<not counted>,<not counted>,<not counted>,,
87,45977,62373062,97917361,151320502,96038012,66084150,146276278,1178120,1845682,3334768,290551,59471,377394,270901,39446,128719,<not counted>,<not counted>,<not counted>,,
88,45454,54920576,98240622,149653397,90579498,65650801,143519932,1234527,1842200,3332858,297201,65909,410607,260189,40861,129194,<not counted>,<not counted>,<not counted>,,
89,44943,69278045,97034791,150373924,97597392,65039952,145567152,1046951,1974634,3315181,303879,43000,383713,281919,37437,171967,<not counted>,<not counted>,<not counted>,,
90,44444,60244013,96786110,148370314,92591945,65791617,143486284,1190493,1843764,3356559,336836,63053,437691,322758,42652,128910,<not counted>,<not counted>,<not counted>,,
91,43956,69545581,97614294,149459676,95244187,65471142,143735771,1180202,1856390,3343574,314970,59470,395609,293805,37154,129223,<not counted>,<not counted>,<not counted>,,
92,43478,21619852,95299366,150357720,96384364,66219540,145628380,1059226,1974845,3308452,321411,44348,388080,288808,37439,174363,<not counted>,<not counted>,<not counted>,,
93,43010,58288821,98082939,149585880,90977564,65075608,140978087,1201498,1807299,3305560,300791,60384,399350,272824,38654,126387,<not counted>,<not counted>,<not counted>,,
94,42553,57844765,101200568,152674132,91071850,65819756,140913314,1146209,1838396,3325078,386579,62029,491341,395426,38974,125328,<not counted>,<not counted>,<not counted>,,
95,42105,65201574,99151598,154231993,93021048,65244761,141114442,1097336,1863648,3288132,403007,52095,493195,422258,37720,164015,<not counted>,<not counted>,<not counted>,,
96,41666,70485315,97665485,152287588,92866719,65299533,141107983,1073207,1888509,3269282,355221,52502,437395,329080,39153,151874,<not counted>,<not counted>,<not counted>,,
