C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
1,4000000,325856859,201692331,529424632,952996470,172762729,1214215758,2905832,4469145,4482924,13298,51999,194057,274179,34693,493854,88,2763178,2635550,,
2,2000000,200817027,95957123,287507304,462224221,88381842,550848571,3545708,2018776,4770807,51042,120888,58653,403,15391,15492,28,2192982,1827572,,
3,1333333,148675533,58626898,203936114,347224881,69864332,504570737,38923,1447054,1481898,8527,20879,121706,84786,22012,144009,387,42190,42577,,
4,1000000,87722957,86833916,183136845,303699088,47953253,408511320,36387,1552516,1586992,78555,20145,107148,73745,24607,140945,937,76219,77156,,
5,800000,88539470,61319676,154103048,300040057,39934094,344571138,33574,1293401,1675613,63205,14452,108576,56508,20498,118970,<not counted>,<not counted>,<not counted>,,
6,666666,55355043,62484033,145354885,250725468,42391189,301144776,41953,1430834,1862190,61479,23862,106640,54180,23225,120396,<not counted>,<not counted>,<not counted>,,
7,571428,70269564,56937369,134731320,229778269,38196304,274304647,37983,1218532,1851239,49115,38292,88409,45088,19597,110179,<not counted>,<not counted>,<not counted>,,
8,500000,70336581,61260619,132000773,208735958,41193112,252447705,370550,1116342,2127670,48861,38704,95135,51472,23540,74450,<not counted>,<not counted>,<not counted>,,
9,444444,27611372,53693396,120014032,188607605,37148790,232012781,249436,1040498,1866398,40992,36535,77980,39747,20612,63033,<not counted>,<not counted>,<not counted>,,
10,400000,65573457,60102220,124406606,178667693,40362374,220634908,466457,1021471,2005949,39559,34378,78805,42316,24222,74091,<not counted>,<not counted>,<not counted>,,
11,363636,64883582,55806060,116940781,168615894,37509168,202757824,539008,895879,1843193,33035,32455,68382,36546,23058,71370,<not counted>,<not counted>,<not counted>,,
12,333333,60382540,58824663,117865305,156612104,39373951,185175319,698075,882032,1899938,36100,33933,76771,43072,24298,82017,<not counted>,<not counted>,<not counted>,,
13,307692,58804766,55761995,113013298,150706075,37400108,172536764,744179,851958,1775682,35115,31805,71827,38052,25308,89268,<not counted>,<not counted>,<not counted>,,
14,285714,57232340,58148007,113727904,141855147,39390384,165171992,820557,913140,1860314,38052,33433,76757,41231,26626,101573,<not counted>,<not counted>,<not counted>,,
15,266666,58709256,54799045,108598018,135434150,36987284,160355076,705268,815410,1730337,29164,30376,62472,33619,21029,74684,<not counted>,<not counted>,<not counted>,,
16,250000,52200103,57668725,109279746,127975201,37883174,147823290,886828,890899,1792033,29713,32139,68028,37961,28930,130791,<not counted>,<not counted>,<not counted>,,
17,235294,51833495,55863837,106602171,125596659,36269047,142964344,849344,843148,1749827,29902,31135,66621,37119,27683,121208,<not counted>,<not counted>,<not counted>,,
18,222222,56978984,59011205,109694492,116684883,38398232,144574632,750798,828099,1838114,28726,30847,61193,31220,25244,86236,<not counted>,<not counted>,<not counted>,,
19,210526,57099853,55569433,103568035,115917497,37499358,137831106,784371,831378,1682681,27917,28564,58187,30098,26270,101825,<not counted>,<not counted>,<not counted>,,
20,200000,55302479,56845555,103777911,110682986,38473967,135448117,775883,859691,1725273,28369,29739,60335,31464,26187,97643,<not counted>,<not counted>,<not counted>,,
21,190476,46913264,54045977,99366786,108084908,32818651,124370779,865559,817540,1656457,25110,29697,59550,34103,30261,208870,<not counted>,<not counted>,<not counted>,,
22,181818,54763703,56359868,100647319,103387127,38060936,127430084,846784,849365,1711449,27261,30264,58936,29392,24744,111084,<not counted>,<not counted>,<not counted>,,
23,173913,44177491,55801041,99338168,102012897,30377034,116522751,825567,807264,1632861,25144,29600,61236,28197,34835,<not counted>,<not counted>,<not counted>,<not counted>,,
24,166666,46448953,57394276,100825478,100399373,34169774,119100927,918331,835514,1715741,25827,29601,59166,31664,31501,222066,<not counted>,<not counted>,<not counted>,,
25,160000,47428187,54638881,97118518,97553349,33434371,116261186,885119,803395,1652529,25603,28300,56580,29947,28184,207748,<not counted>,<not counted>,<not counted>,,
26,153846,46544660,56800317,98895907,95342912,34801825,116066696,882680,818959,1661056,23421,30034,56872,29848,28201,168754,<not counted>,<not counted>,<not counted>,,
27,148148,43228491,56432393,98356710,95045320,30942990,111081088,850352,813647,1662550,23342,31667,60099,31323,37867,302600,<not counted>,<not counted>,<not counted>,,
28,142857,42394747,57520885,98050321,90112446,30383831,107912664,835605,815815,1651488,24039,30287,59770,22622,38715,<not counted>,<not counted>,<not counted>,<not counted>,,
29,137931,11331829,54748510,96084835,90131073,35243552,111876018,828467,786030,1586587,22541,30974,51251,24800,24183,124646,<not counted>,<not counted>,<not counted>,,
30,133333,43412380,57314625,97025113,88043922,32204809,107231725,839762,812070,1643306,21531,28860,53871,29949,32970,195173,<not counted>,<not counted>,<not counted>,,
31,129032,11116703,55001241,95288347,86950901,34729984,108676020,839829,788671,1591713,21867,30444,50950,25246,25153,140353,<not counted>,<not counted>,<not counted>,,
32,125000,18954987,56192330,96557244,85393753,35942310,108714628,848643,802180,1641937,22438,30046,51444,25573,26611,135464,<not counted>,<not counted>,<not counted>,,
33,121212,40195386,56468079,94587461,82290423,29420416,100986257,802052,783734,1585832,22234,30477,57407,22235,34340,<not counted>,<not counted>,<not counted>,<not counted>,,
34,117647,41368862,57406143,95448252,82413422,31285821,102058691,798994,799164,1597344,21941,29025,54518,29674,34353,106919,<not counted>,<not counted>,<not counted>,,
35,114285,38808975,55043305,92874588,80636354,30024465,99559467,799137,779955,1579136,21161,29211,53295,29101,34716,<not counted>,<not counted>,<not counted>,<not counted>,,
36,111111,40488745,56306899,93315199,79460792,30685502,99326758,802608,799032,1601690,20452,28319,51728,28449,34010,<not counted>,<not counted>,<not counted>,<not counted>,,
