C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
104,38461,48658318,88356135,127663267,61637731,57754863,110468845,1186805,1560263,3448375,340715,61939,470124,371592,46306,187046,<not counted>,<not counted>,<not counted>,,
105,38095,16236745,83562189,124871660,63904918,57255732,110633132,934498,1697144,3291393,322364,63920,425928,331256,44598,204145,<not counted>,<not counted>,<not counted>,,
106,37735,40449768,88139814,126023917,57743731,56988380,107654867,1460883,1567288,3396683,356838,64477,526245,359929,51762,215668,<not counted>,<not counted>,<not counted>,,
107,37383,53268162,85684394,124760027,60989108,57095764,109023581,1105665,1552987,3346429,345798,61689,470402,378882,44681,183975,<not counted>,<not counted>,<not counted>,,
108,37037,59061921,88188683,127416708,62223014,57779272,109503294,960054,1611802,3289337,369414,60547,491195,418348,45194,203072,<not counted>,<not counted>,<not counted>,,
109,36697,44050179,89247750,127077816,59260403,57238848,108070821,1197059,1503308,3340773,355572,61623,500371,366969,47892,194624,<not counted>,<not counted>,<not counted>,,
110,36363,72029568,86761229,125972932,62053604,57758298,108911627,946784,1624401,3292638,398191,60707,518958,509834,44719,221080,<not counted>,<not counted>,<not counted>,,
111,36036,50421674,89544419,128103187,60579987,57088787,107644532,928854,1653436,3328515,370575,64245,504818,404694,48690,185590,<not counted>,<not counted>,<not counted>,,
112,35714,45365938,88849557,126049814,58246104,56962216,106813279,1100540,1569325,3374090,364786,65510,511373,407554,49987,196743,<not counted>,<not counted>,<not counted>,,
113,35398,39943584,85910356,123841961,56399058,56007560,104860894,1348837,1507387,3323005,348772,63716,503899,377073,48240,205150,<not counted>,<not counted>,<not counted>,,
114,35087,16360478,85418098,125235755,62156734,57506277,108431224,914022,1645474,3228397,382186,64109,492309,492231,42856,253675,<not counted>,<not counted>,<not counted>,,
115,34782,43371407,87485148,124676074,57126114,56411308,105430059,1276501,1466600,3282731,371669,62607,520710,424899,48060,203770,<not counted>,<not counted>,<not counted>,,
116,34482,21618345,86545492,126526332,61401728,57592622,107817314,922510,1629447,3231107,394552,64035,511036,489777,45946,228120,<not counted>,<not counted>,<not counted>,,
117,34188,55930111,88222858,126621111,59812099,57446180,107316916,976874,1572285,3208508,361735,61091,485380,426680,45238,182769,<not counted>,<not counted>,<not counted>,,
118,33898,46375909,88443267,126483250,57239649,57042610,105538867,1104331,1570559,3291334,372942,64899,517823,433535,48094,193299,<not counted>,<not counted>,<not counted>,,
119,33613,43195168,87024802,123913795,55875542,56070825,103990850,1200907,1486249,3194251,404910,63942,563195,480619,48062,199466,<not counted>,<not counted>,<not counted>,,
120,33333,44746508,88787449,126331406,56600059,56722763,104455462,1138636,1531684,3281503,346983,62233,485664,402194,46958,195349,<not counted>,<not counted>,<not counted>,,
121,33057,45057717,88060502,124978968,56538251,56663296,104559155,1091021,1554232,3264688,351213,63018,491555,396067,47468,195219,<not counted>,<not counted>,<not counted>,,
122,32786,39804253,89589243,125570249,53867907,56190577,102487108,1324464,1503631,3250309,381765,64251,557566,448305,50293,218615,<not counted>,<not counted>,<not counted>,,
123,32520,27166180,84621228,125236951,59308409,56492869,104494953,840006,1670042,3143039,378377,63369,493140,471846,48961,266179,<not counted>,<not counted>,<not counted>,,
124,32258,44989244,88949449,125864474,55657963,56755214,102705993,1037405,1543809,3248851,363202,64788,507019,434764,49077,196752,<not counted>,<not counted>,<not counted>,,
125,32000,40464643,86630681,122649100,52911448,55643480,101187065,1220390,1513090,3148671,385963,66377,553158,451233,48924,206425,<not counted>,<not counted>,<not counted>,,
126,31746,56682594,90134553,128786344,58426646,56723769,103063216,803496,1625047,3090633,499588,63374,648120,702916,43233,304193,<not counted>,<not counted>,<not counted>,,
127,31496,47749068,90788513,128661862,56511287,56734051,101956230,870010,1546214,3200905,501666,62710,666762,672324,46884,190246,<not counted>,<not counted>,<not counted>,,
128,31250,43348973,87402564,126650205,52936280,55070367,100320816,1182081,1500430,3233167,350107,64624,503796,419777,49900,211071,<not counted>,<not counted>,<not counted>,,
129,31007,40966492,84648765,122987784,51769224,54898993,99731200,1173351,1569045,3193954,349742,65833,509791,413307,52490,214689,<not counted>,<not counted>,<not counted>,,
130,30769,38480965,85040715,125376135,56836318,56595462,102933074,900463,1619977,3185459,346724,62624,457505,440805,43590,227150,<not counted>,<not counted>,<not counted>,,
131,30534,62884026,83286643,124098038,56013743,55950483,102108035,859820,1602829,3112872,385132,63098,505382,498805,46485,212281,<not counted>,<not counted>,<not counted>,,
132,30303,43628231,89974930,128419464,52842228,55053591,99800625,1027302,1568936,3203303,361649,66880,518142,441850,48840,199973,<not counted>,<not counted>,<not counted>,,
133,30075,41769588,85776638,122958877,51426997,55216073,99315787,1284984,1489306,3186123,398193,62709,563423,489020,50436,213436,<not counted>,<not counted>,<not counted>,,
134,29850,43134491,85102792,124487503,55741360,56248903,101754238,833208,1637582,3163974,375055,63641,492710,504803,46635,210548,<not counted>,<not counted>,<not counted>,,
135,29629,58368623,86057043,122574542,54287593,55457293,100331341,911633,1559185,3156342,413284,60468,544436,565229,44507,209508,<not counted>,<not counted>,<not counted>,,
136,29411,48339274,84990638,122305990,53064923,55795473,100053714,1078530,1525814,3252047,406440,63322,549657,529679,46212,192570,<not counted>,<not counted>,<not counted>,,
137,29197,39988265,83726172,121499401,49999317,54624887,97765720,1299757,1501156,3205808,367201,63911,531213,448945,50682,216503,<not counted>,<not counted>,<not counted>,,
138,28985,64774698,86551340,123583819,54847030,56392384,100679048,906119,1578668,3186277,364985,60058,483766,471631,44424,209456,<not counted>,<not counted>,<not counted>,,
139,28776,38478854,88094893,123030993,50057746,55390371,97767635,1371894,1495499,3170931,375477,64434,545446,431640,51199,225983,<not counted>,<not counted>,<not counted>,,
140,28571,45466982,86415339,122383322,51984335,56039408,99152990,1104224,1497184,3137939,372194,64862,516492,471288,50711,198562,<not counted>,<not counted>,<not counted>,,
141,28368,39612376,88243973,122964535,49943213,55520706,97715873,1329697,1530825,3173937,375086,62116,538521,435502,50416,220287,<not counted>,<not counted>,<not counted>,,
142,28169,59456345,86508212,123433553,53635589,56356330,99948402,1036502,1547681,3272382,360633,59826,481367,441057,44624,186005,<not counted>,<not counted>,<not counted>,,
143,27972,39079179,88252093,123215097,49895915,55594930,97480044,1285102,1500752,3157291,432029,63697,611311,524072,51173,217473,<not counted>,<not counted>,<not counted>,,
